y,x,measured,cost,technique,date,mag_x,mag_y
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.104,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.105,1e-4,1e-4
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.144,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.145,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.146,0.001,0.001
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.147,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
10,10,false,NaN,initialization,2019-08-07T16:00:46.148,0.01,0.01
